origin,destination,date,airline_name,airline_code,total_amount,total_currency,segments
DXB,LHR,2025-07-26,Gulf Air Bahrain,GF,635.50,USD,"[['DXB', 'BAH'], ['BAH', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,641.44,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,641.44,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,641.44,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-26,Air India,AI,648.60,USD,"[['DXB', 'BOM'], ['BOM', 'LHR']]"
DXB,LHR,2025-07-26,Air India,AI,675.90,USD,"[['DXB', 'DEL'], ['DEL', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,700.90,USD,"[['DXB', 'ZRH'], ['ZRH', 'LHR']]"
DXB,LHR,2025-07-26,Air India,AI,710.60,USD,"[['DXB', 'BOM'], ['BOM', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,726.55,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,726.55,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,726.55,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-26,Air India,AI,735.90,USD,"[['DXB', 'DEL'], ['DEL', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,736.59,USD,"[['DXB', 'ZRH'], ['ZRH', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,762.24,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,762.24,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,762.24,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-26,Turkish Airlines,TK,772.60,USD,"[['DXB', 'IST'], ['IST', 'LHR']]"
DXB,LHR,2025-07-26,Turkish Airlines,TK,772.60,USD,"[['DXB', 'IST'], ['IST', 'LHR']]"
DXB,LHR,2025-07-26,Air India,AI,781.60,USD,"[['DXB', 'BOM'], ['BOM', 'LHR']]"
DXB,LHR,2025-07-26,Air India,AI,806.90,USD,"[['DXB', 'DEL'], ['DEL', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,816.20,USD,"[['DXB', 'ZRH'], ['ZRH', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,841.85,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,841.85,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,841.85,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-26,EgyptAir,MS,947.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-26,EgyptAir,MS,948.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-26,Qatar Airways,QR,977.70,USD,"[['DXB', 'DOH'], ['DOH', 'LHR']]"
DXB,LHR,2025-07-26,Qatar Airways,QR,977.70,USD,"[['DXB', 'DOH'], ['DOH', 'LHR']]"
DXB,LHR,2025-07-26,Ethiopian Airlines,ET,980.50,USD,"[['DXB', 'ADD'], ['ADD', 'LHR']]"
DXB,LHR,2025-07-26,Aegean Airlines,A3,1206.21,USD,"[['DXB', 'ATH'], ['ATH', 'LHR']]"
DXB,LHR,2025-07-26,Air China,CA,1324.70,USD,"[['DXB', 'PEK'], ['PEK', 'LHR']]"
DXB,LHR,2025-07-26,Air China,CA,1414.70,USD,"[['DXB', 'PEK'], ['PEK', 'LHR']]"
DXB,LHR,2025-07-26,Air China,CA,1438.70,USD,"[['DXB', 'PEK'], ['PEK', 'LHR']]"
DXB,LHR,2025-07-26,Cathay Pacific,CX,1972.00,USD,"[['DXB', 'HKG'], ['HKG', 'LHR']]"
DXB,LHR,2025-07-26,Cathay Pacific,CX,2111.00,USD,"[['DXB', 'HKG'], ['HKG', 'LHR']]"
DXB,LHR,2025-07-26,Cathay Pacific,CX,2280.00,USD,"[['DXB', 'HKG'], ['HKG', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,2296.96,USD,"[['DXB', 'ZRH'], ['ZRH', 'BRU'], ['BRU', 'LHR']]"
DXB,LHR,2025-07-26,Lufthansa,LH,2301.03,USD,"[['DXB', 'ZRH'], ['ZRH', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-26,Air China,CA,3571.70,USD,"[['DXB', 'PEK'], ['PEK', 'LHR']]"
DXB,LHR,2025-07-27,Saudi Arabian Airlines,SV,258.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-27,Saudi Arabian Airlines,SV,274.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-27,Saudi Arabian Airlines,SV,293.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-27,EgyptAir,MS,298.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-27,American Airlines,AA,303.92,USD,"[['DXB', 'LHR']]"
DXB,LHR,2025-07-27,EgyptAir,MS,305.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-27,EgyptAir,MS,306.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-27,Royal Air Maroc,AT,308.60,USD,"[['DXB', 'CMN'], ['CMN', 'LHR']]"
DXB,LHR,2025-07-27,Duffel Airways,ZZ,310.18,USD,"[['DXB', 'LHR']]"
DXB,LHR,2025-07-27,Iberia,IB,311.89,USD,"[['DXB', 'LHR']]"
DXB,LHR,2025-07-27,British Airways,BA,313.83,USD,"[['DXB', 'LHR']]"
DXB,LHR,2025-07-27,Kuwait Airways,KU,343.10,USD,"[['DXB', 'KWI'], ['KWI', 'LHR']]"
DXB,LHR,2025-07-27,Turkish Airlines,TK,361.60,USD,"[['DXB', 'IST'], ['IST', 'LHR']]"
DXB,LHR,2025-07-27,Qatar Airways,QR,364.70,USD,"[['DXB', 'DOH'], ['DOH', 'LHR']]"
DXB,LHR,2025-07-27,Saudi Arabian Airlines,SV,392.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-27,Saudi Arabian Airlines,SV,392.46,USD,"[['DXB', 'JED'], ['JED', 'LHR']]"
DXB,LHR,2025-07-27,Royal Jordanian,RJ,402.20,USD,"[['DXB', 'AMM'], ['AMM', 'LHR']]"
DXB,LHR,2025-07-27,Royal Jordanian,RJ,402.20,USD,"[['DXB', 'AMM'], ['AMM', 'LHR']]"
DXB,LHR,2025-07-27,Saudi Arabian Airlines,SV,408.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-27,Saudi Arabian Airlines,SV,408.46,USD,"[['DXB', 'JED'], ['JED', 'LHR']]"
DXB,LHR,2025-07-27,Saudi Arabian Airlines,SV,424.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-27,Saudi Arabian Airlines,SV,424.46,USD,"[['DXB', 'JED'], ['JED', 'LHR']]"
DXB,LHR,2025-07-27,Gulf Air Bahrain,GF,425.50,USD,"[['DXB', 'BAH'], ['BAH', 'LHR']]"
DXB,LHR,2025-07-27,Gulf Air Bahrain,GF,425.50,USD,"[['DXB', 'BAH'], ['BAH', 'LHR']]"
DXB,LHR,2025-07-27,Qatar Airways,QR,430.70,USD,"[['DXB', 'DOH'], ['DOH', 'LHR']]"
DXB,LHR,2025-07-27,Qatar Airways,QR,430.70,USD,"[['DXB', 'DOH'], ['DOH', 'LHR']]"
DXB,LHR,2025-07-27,EgyptAir,MS,433.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-27,EgyptAir,MS,434.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-27,Royal Brunei Airlines,BI,435.50,USD,"[['DXB', 'LHR']]"
DXB,LHR,2025-07-27,Gulf Air Bahrain,GF,480.50,USD,"[['DXB', 'BAH'], ['BAH', 'LHR']]"
DXB,LHR,2025-07-27,Gulf Air Bahrain,GF,480.50,USD,"[['DXB', 'BAH'], ['BAH', 'LHR']]"
DXB,LHR,2025-07-27,Oman Air,WY,502.10,USD,"[['DXB', 'MCT'], ['MCT', 'LHR']]"
DXB,LHR,2025-07-27,Kuwait Airways,KU,504.10,USD,"[['DXB', 'KWI'], ['KWI', 'LHR']]"
DXB,LHR,2025-07-27,Royal Brunei Airlines,BI,512.50,USD,"[['DXB', 'LHR']]"
DXB,LHR,2025-07-27,Kenya Airways,KQ,538.50,USD,"[['DXB', 'NBO'], ['NBO', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,560.89,USD,"[['DXB', 'ZRH'], ['ZRH', 'LHR']]"
DXB,LHR,2025-07-27,Oman Air,WY,565.10,USD,"[['DXB', 'MCT'], ['MCT', 'LHR']]"
DXB,LHR,2025-07-27,Royal Air Maroc,AT,577.60,USD,"[['DXB', 'CMN'], ['CMN', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,586.54,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,586.54,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,586.54,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Gulf Air Bahrain,GF,589.50,USD,"[['DXB', 'BAH'], ['BAH', 'LHR']]"
DXB,LHR,2025-07-27,Gulf Air Bahrain,GF,589.50,USD,"[['DXB', 'BAH'], ['BAH', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,615.79,USD,"[['DXB', 'ZRH'], ['ZRH', 'LHR']]"
DXB,LHR,2025-07-27,Royal Jordanian,RJ,628.20,USD,"[['DXB', 'AMM'], ['AMM', 'LHR']]"
DXB,LHR,2025-07-27,Royal Jordanian,RJ,628.20,USD,"[['DXB', 'AMM'], ['AMM', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,641.44,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,641.44,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,641.44,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Air India,AI,648.60,USD,"[['DXB', 'BOM'], ['BOM', 'LHR']]"
DXB,LHR,2025-07-27,Air India,AI,675.90,USD,"[['DXB', 'DEL'], ['DEL', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,700.90,USD,"[['DXB', 'ZRH'], ['ZRH', 'LHR']]"
DXB,LHR,2025-07-27,Air India,AI,710.60,USD,"[['DXB', 'BOM'], ['BOM', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,726.55,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,726.55,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,726.55,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Air India,AI,735.90,USD,"[['DXB', 'DEL'], ['DEL', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,736.59,USD,"[['DXB', 'ZRH'], ['ZRH', 'LHR']]"
DXB,LHR,2025-07-27,China Eastern Airlines,MU,737.70,USD,"[['DXB', 'PVG'], ['PVG', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,762.24,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,762.24,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,762.24,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,China Eastern Airlines,MU,764.70,USD,"[['DXB', 'PVG'], ['PVG', 'LHR']]"
DXB,LHR,2025-07-27,Turkish Airlines,TK,772.60,USD,"[['DXB', 'IST'], ['IST', 'LHR']]"
DXB,LHR,2025-07-27,Air India,AI,781.60,USD,"[['DXB', 'BOM'], ['BOM', 'LHR']]"
DXB,LHR,2025-07-27,Air India,AI,806.90,USD,"[['DXB', 'DEL'], ['DEL', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,816.20,USD,"[['DXB', 'ZRH'], ['ZRH', 'LHR']]"
DXB,LHR,2025-07-27,Royal Brunei Airlines,BI,822.50,USD,"[['DXB', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,841.85,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,841.85,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,841.85,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Qatar Airways,QR,928.70,USD,"[['DXB', 'DOH'], ['DOH', 'LHR']]"
DXB,LHR,2025-07-27,Qatar Airways,QR,928.70,USD,"[['DXB', 'DOH'], ['DOH', 'LHR']]"
DXB,LHR,2025-07-27,EgyptAir,MS,947.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-27,EgyptAir,MS,948.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-27,Aegean Airlines,A3,971.81,USD,"[['DXB', 'ATH'], ['ATH', 'LHR']]"
DXB,LHR,2025-07-27,Aegean Airlines,A3,971.81,USD,"[['DXB', 'ATH'], ['ATH', 'LHR']]"
DXB,LHR,2025-07-27,Ethiopian Airlines,ET,1070.50,USD,"[['DXB', 'ADD'], ['ADD', 'LHR']]"
DXB,LHR,2025-07-27,Air China,CA,1324.70,USD,"[['DXB', 'PEK'], ['PEK', 'LHR']]"
DXB,LHR,2025-07-27,Air China,CA,1414.70,USD,"[['DXB', 'PEK'], ['PEK', 'LHR']]"
DXB,LHR,2025-07-27,Air China,CA,1438.70,USD,"[['DXB', 'PEK'], ['PEK', 'LHR']]"
DXB,LHR,2025-07-27,Cathay Pacific,CX,1972.00,USD,"[['DXB', 'HKG'], ['HKG', 'LHR']]"
DXB,LHR,2025-07-27,China Eastern Airlines,MU,2061.70,USD,"[['DXB', 'PVG'], ['PVG', 'LHR']]"
DXB,LHR,2025-07-27,Cathay Pacific,CX,2111.00,USD,"[['DXB', 'HKG'], ['HKG', 'LHR']]"
DXB,LHR,2025-07-27,Cathay Pacific,CX,2280.00,USD,"[['DXB', 'HKG'], ['HKG', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,2296.96,USD,"[['DXB', 'ZRH'], ['ZRH', 'BRU'], ['BRU', 'LHR']]"
DXB,LHR,2025-07-27,Lufthansa,LH,2301.03,USD,"[['DXB', 'ZRH'], ['ZRH', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-27,Air China,CA,3571.70,USD,"[['DXB', 'PEK'], ['PEK', 'LHR']]"
DXB,LHR,2025-07-28,Saudi Arabian Airlines,SV,258.46,USD,"[['DXB', 'JED'], ['JED', 'LHR']]"
DXB,LHR,2025-07-28,Saudi Arabian Airlines,SV,274.46,USD,"[['DXB', 'JED'], ['JED', 'LHR']]"
DXB,LHR,2025-07-28,Saudi Arabian Airlines,SV,293.46,USD,"[['DXB', 'JED'], ['JED', 'LHR']]"
DXB,LHR,2025-07-28,EgyptAir,MS,297.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-28,British Airways,BA,298.05,USD,"[['DXB', 'LHR']]"
DXB,LHR,2025-07-28,EgyptAir,MS,298.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-28,American Airlines,AA,300.72,USD,"[['DXB', 'LHR']]"
DXB,LHR,2025-07-28,Duffel Airways,ZZ,301.45,USD,"[['DXB', 'LHR']]"
DXB,LHR,2025-07-28,EgyptAir,MS,305.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-28,EgyptAir,MS,306.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-28,Iberia,IB,312.66,USD,"[['DXB', 'LHR']]"
DXB,LHR,2025-07-28,Saudi Arabian Airlines,SV,321.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-28,Saudi Arabian Airlines,SV,337.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-28,Kuwait Airways,KU,343.10,USD,"[['DXB', 'KWI'], ['KWI', 'LHR']]"
DXB,LHR,2025-07-28,Saudi Arabian Airlines,SV,356.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-28,Turkish Airlines,TK,372.60,USD,"[['DXB', 'IST'], ['IST', 'LHR']]"
DXB,LHR,2025-07-28,Turkish Airlines,TK,372.60,USD,"[['DXB', 'IST'], ['IST', 'LHR']]"
DXB,LHR,2025-07-28,Saudi Arabian Airlines,SV,392.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-28,Saudi Arabian Airlines,SV,392.46,USD,"[['DXB', 'JED'], ['JED', 'LHR']]"
DXB,LHR,2025-07-28,Royal Jordanian,RJ,402.20,USD,"[['DXB', 'AMM'], ['AMM', 'LHR']]"
DXB,LHR,2025-07-28,Royal Jordanian,RJ,402.20,USD,"[['DXB', 'AMM'], ['AMM', 'LHR']]"
DXB,LHR,2025-07-28,Saudi Arabian Airlines,SV,408.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-28,Saudi Arabian Airlines,SV,408.46,USD,"[['DXB', 'JED'], ['JED', 'LHR']]"
DXB,LHR,2025-07-28,Saudi Arabian Airlines,SV,424.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-28,Saudi Arabian Airlines,SV,424.46,USD,"[['DXB', 'JED'], ['JED', 'LHR']]"
DXB,LHR,2025-07-28,Gulf Air Bahrain,GF,425.50,USD,"[['DXB', 'BAH'], ['BAH', 'LHR']]"
DXB,LHR,2025-07-28,Gulf Air Bahrain,GF,425.50,USD,"[['DXB', 'BAH'], ['BAH', 'LHR']]"
DXB,LHR,2025-07-28,EgyptAir,MS,433.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-28,EgyptAir,MS,434.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-28,Gulf Air Bahrain,GF,480.50,USD,"[['DXB', 'BAH'], ['BAH', 'LHR']]"
DXB,LHR,2025-07-28,Gulf Air Bahrain,GF,480.50,USD,"[['DXB', 'BAH'], ['BAH', 'LHR']]"
DXB,LHR,2025-07-28,Oman Air,WY,502.10,USD,"[['DXB', 'MCT'], ['MCT', 'LHR']]"
DXB,LHR,2025-07-28,Oman Air,WY,502.10,USD,"[['DXB', 'MCT'], ['MCT', 'LHR']]"
DXB,LHR,2025-07-28,Kuwait Airways,KU,504.10,USD,"[['DXB', 'KWI'], ['KWI', 'LHR']]"
DXB,LHR,2025-07-28,Kenya Airways,KQ,538.50,USD,"[['DXB', 'NBO'], ['NBO', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,560.89,USD,"[['DXB', 'ZRH'], ['ZRH', 'LHR']]"
DXB,LHR,2025-07-28,Oman Air,WY,565.10,USD,"[['DXB', 'MCT'], ['MCT', 'LHR']]"
DXB,LHR,2025-07-28,Oman Air,WY,565.10,USD,"[['DXB', 'MCT'], ['MCT', 'LHR']]"
DXB,LHR,2025-07-28,Royal Air Maroc,AT,577.60,USD,"[['DXB', 'CMN'], ['CMN', 'LHR']]"
DXB,LHR,2025-07-28,Qatar Airways,QR,585.70,USD,"[['DXB', 'DOH'], ['DOH', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,586.54,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,586.54,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,586.54,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Gulf Air Bahrain,GF,589.50,USD,"[['DXB', 'BAH'], ['BAH', 'LHR']]"
DXB,LHR,2025-07-28,Gulf Air Bahrain,GF,589.50,USD,"[['DXB', 'BAH'], ['BAH', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,615.79,USD,"[['DXB', 'ZRH'], ['ZRH', 'LHR']]"
DXB,LHR,2025-07-28,Royal Jordanian,RJ,628.20,USD,"[['DXB', 'AMM'], ['AMM', 'LHR']]"
DXB,LHR,2025-07-28,Royal Jordanian,RJ,628.20,USD,"[['DXB', 'AMM'], ['AMM', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,641.44,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,641.44,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,641.44,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Air India,AI,642.60,USD,"[['DXB', 'BOM'], ['BOM', 'LHR']]"
DXB,LHR,2025-07-28,Air India,AI,670.90,USD,"[['DXB', 'DEL'], ['DEL', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,700.90,USD,"[['DXB', 'ZRH'], ['ZRH', 'LHR']]"
DXB,LHR,2025-07-28,Air India,AI,702.60,USD,"[['DXB', 'BOM'], ['BOM', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,726.55,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,726.55,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,726.55,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Air India,AI,729.90,USD,"[['DXB', 'DEL'], ['DEL', 'LHR']]"
DXB,LHR,2025-07-28,Aegean Airlines,A3,734.59,USD,"[['DXB', 'ATH'], ['ATH', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,736.59,USD,"[['DXB', 'ZRH'], ['ZRH', 'LHR']]"
DXB,LHR,2025-07-28,China Eastern Airlines,MU,737.70,USD,"[['DXB', 'PVG'], ['PVG', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,762.24,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,762.24,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,762.24,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,China Eastern Airlines,MU,764.70,USD,"[['DXB', 'PVG'], ['PVG', 'LHR']]"
DXB,LHR,2025-07-28,Air India,AI,773.60,USD,"[['DXB', 'BOM'], ['BOM', 'LHR']]"
DXB,LHR,2025-07-28,Turkish Airlines,TK,783.60,USD,"[['DXB', 'IST'], ['IST', 'LHR']]"
DXB,LHR,2025-07-28,Turkish Airlines,TK,783.60,USD,"[['DXB', 'IST'], ['IST', 'LHR']]"
DXB,LHR,2025-07-28,Air India,AI,800.90,USD,"[['DXB', 'DEL'], ['DEL', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,816.20,USD,"[['DXB', 'ZRH'], ['ZRH', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,841.85,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,841.85,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,841.85,USD,"[['DXB', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Qatar Airways,QR,928.70,USD,"[['DXB', 'DOH'], ['DOH', 'LHR']]"
DXB,LHR,2025-07-28,Ethiopian Airlines,ET,942.50,USD,"[['DXB', 'ADD'], ['ADD', 'LHR']]"
DXB,LHR,2025-07-28,EgyptAir,MS,947.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-28,EgyptAir,MS,948.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-28,Air China,CA,1324.70,USD,"[['DXB', 'PEK'], ['PEK', 'LHR']]"
DXB,LHR,2025-07-28,Air China,CA,1414.70,USD,"[['DXB', 'PEK'], ['PEK', 'LHR']]"
DXB,LHR,2025-07-28,Air China,CA,1438.70,USD,"[['DXB', 'PEK'], ['PEK', 'LHR']]"
DXB,LHR,2025-07-28,Cathay Pacific,CX,1972.00,USD,"[['DXB', 'HKG'], ['HKG', 'LHR']]"
DXB,LHR,2025-07-28,China Eastern Airlines,MU,2061.70,USD,"[['DXB', 'PVG'], ['PVG', 'LHR']]"
DXB,LHR,2025-07-28,Cathay Pacific,CX,2111.00,USD,"[['DXB', 'HKG'], ['HKG', 'LHR']]"
DXB,LHR,2025-07-28,Cathay Pacific,CX,2280.00,USD,"[['DXB', 'HKG'], ['HKG', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,2296.96,USD,"[['DXB', 'ZRH'], ['ZRH', 'BRU'], ['BRU', 'LHR']]"
DXB,LHR,2025-07-28,Lufthansa,LH,2301.03,USD,"[['DXB', 'ZRH'], ['ZRH', 'FRA'], ['FRA', 'LHR']]"
DXB,LHR,2025-07-28,Air China,CA,3571.70,USD,"[['DXB', 'PEK'], ['PEK', 'LHR']]"
DXB,LHR,2025-07-29,Saudi Arabian Airlines,SV,258.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-29,Azerbaijan Airlines,J2,269.70,USD,"[['DXB', 'GYD'], ['GYD', 'LHR']]"
DXB,LHR,2025-07-29,Saudi Arabian Airlines,SV,274.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-29,Duffel Airways,ZZ,289.28,USD,"[['DXB', 'LHR']]"
DXB,LHR,2025-07-29,Saudi Arabian Airlines,SV,293.46,USD,"[['DXB', 'RUH'], ['RUH', 'LHR']]"
DXB,LHR,2025-07-29,EgyptAir,MS,297.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-29,EgyptAir,MS,298.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-29,EgyptAir,MS,305.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-29,EgyptAir,MS,306.78,USD,"[['DXB', 'CAI'], ['CAI', 'LHR']]"
DXB,LHR,2025-07-29,Iberia,IB,307.72,USD,"[['DXB', 'LHR']]"
